Spindle_Speed_rpm,Feed_mm_per_rev,Depth_of_Cut_mm,Machining_Length_mm,Machining_Time_sec,Operation,Material,Tool_Type
2232,0.295,2.757,95,10.792459512481386,Turning,Mild Steel,HSS
2311,0.091,1.803,188,73.27430765137576,Milling,Cast Iron,Carbide
1983,0.479,1.964,85,8.169425811986754,Milling,Mild Steel,HSS
1138,0.332,2.682,259,46.73111553845149,Turning,Cast Iron,Carbide
2048,0.342,2.984,223,22.74485413135092,Milling,Mild Steel,Coated Carbide
2420,0.261,2.819,242,21.465665734800734,Turning,Mild Steel,Coated Carbide
1865,0.128,1.658,282,125.19727076063617,Milling,Cast Iron,HSS
984,0.099,2.477,195,116.02184447964433,Turning,Brass,HSS
1304,0.175,2.327,225,81.44258195555555,Milling,Cast Iron,Carbide
2105,0.326,2.515,118,14.851135166509769,Milling,Cast Iron,Carbide
2067,0.088,0.511,69,40.472788786595586,Milling,Cast Iron,HSS
1264,0.37,1.952,67,11.092393583631166,Milling,Mild Steel,Carbide
1626,0.3,2.125,69,9.25945858818049,Turning,Cast Iron,Carbide
1988,0.428,0.953,133,11.81133387605187,Turning,Mild Steel,HSS
2274,0.413,2.723,107,6.564141723681009,Turning,Cast Iron,Coated Carbide
1277,0.101,1.632,188,80.93175679954226,Turning,Brass,HSS
2341,0.288,0.771,34,5.068340585860281,Milling,Cast Iron,HSS
831,0.094,2.599,97,118.53834620948207,Milling,Mild Steel,HSS
1927,0.144,2.322,79,22.376302182439655,Turning,Cast Iron,HSS
3000,0.499,2.586,84,2.58625631781749,Turning,Brass,Carbide
1131,0.405,0.24,168,29.650951584436797,Turning,Cast Iron,HSS
1206,0.094,2.567,64,53.43874688286441,Milling,Mild Steel,HSS
2654,0.153,1.235,137,36.102199242358225,Milling,Cast Iron,HSS
2440,0.215,1.698,246,27.21025709616498,Turning,Mild Steel,Carbide
1034,0.132,2.244,114,49.21606457794268,Turning,Cast Iron,Coated Carbide
1992,0.17,2.716,293,47.8252228948248,Turning,Mild Steel,Coated Carbide
2858,0.301,1.587,113,9.506217557575683,Turning,Mild Steel,HSS
2462,0.053,0.657,120,71.11255879258903,Milling,Mild Steel,Carbide
707,0.375,1.924,92,19.283092832538223,Turning,Brass,HSS
700,0.245,0.353,271,90.57533640210958,Turning,Mild Steel,Carbide
1953,0.38,2.007,85,8.356411781917513,Turning,Mild Steel,HSS
1972,0.087,0.452,162,88.08306484124638,Milling,Mild Steel,HSS
1059,0.17,0.319,142,43.054375017711095,Milling,Brass,Coated Carbide
1463,0.202,0.8,253,52.89863554928133,Turning,Mild Steel,Carbide
2116,0.408,0.77,173,13.856053661572998,Turning,Cast Iron,Carbide
2222,0.05,1.77,224,166.65791906735623,Turning,Cast Iron,HSS
1900,0.195,1.251,52,7.928057446945024,Milling,Brass,Coated Carbide
1267,0.304,2.818,297,57.50491523717253,Milling,Cast Iron,Coated Carbide
2434,0.446,2.028,33,1.5982698423291688,Turning,Mild Steel,Coated Carbide
2281,0.134,1.255,39,9.3294352739485,Milling,Brass,HSS
732,0.412,0.216,42,11.366472906885361,Milling,Mild Steel,Carbide
1222,0.061,1.729,226,161.67030062248227,Turning,Mild Steel,Coated Carbide
2414,0.257,0.209,122,8.34412968357382,Turning,Brass,Coated Carbide
1176,0.105,1.016,123,59.31466300776127,Milling,Brass,Carbide
559,0.118,2.346,47,52.135657874499245,Milling,Mild Steel,Coated Carbide
2889,0.405,1.971,169,11.973896292088995,Turning,Cast Iron,HSS
800,0.346,2.227,74,26.41404225851411,Milling,Cast Iron,HSS
1354,0.057,2.503,270,216.6236924048777,Turning,Mild Steel,Carbide
2364,0.441,2.555,262,15.374109168621118,Milling,Brass,Carbide
2126,0.451,2.876,288,22.77609249483497,Milling,Mild Steel,Carbide
2808,0.057,0.852,254,78.10284033224599,Turning,Brass,Carbide
2857,0.423,0.705,50,2.3371230121939974,Turning,Mild Steel,Coated Carbide
1884,0.442,0.932,224,22.29637463414371,Turning,Cast Iron,HSS
1625,0.496,2.376,151,14.408061929555616,Turning,Cast Iron,HSS
1040,0.108,1.478,247,196.23945369980612,Milling,Cast Iron,Carbide
1009,0.054,0.786,11,13.68674715890099,Turning,Cast Iron,Carbide
1933,0.146,1.192,183,58.92142036685988,Milling,Mild Steel,HSS
2109,0.317,2.838,27,1.6850390908480501,Turning,Brass,Coated Carbide
1239,0.326,0.207,64,10.659366432583084,Turning,Cast Iron,Carbide
2422,0.175,0.69,132,32.383940277099676,Milling,Cast Iron,HSS
915,0.373,0.376,109,18.788121721187906,Turning,Cast Iron,Coated Carbide
2017,0.437,2.681,288,17.356504052003835,Turning,Mild Steel,Coated Carbide
774,0.192,0.411,150,72.60076265252408,Milling,Brass,HSS
1011,0.131,2.747,95,64.44419870318835,Milling,Mild Steel,HSS
2963,0.284,2.433,87,5.390726330152136,Turning,Mild Steel,Coated Carbide
1367,0.442,2.546,197,17.855855980009853,Turning,Mild Steel,Coated Carbide
1865,0.174,2.767,160,27.298799625348398,Turning,Brass,HSS
2917,0.121,2.02,102,13.553227853588687,Turning,Brass,Carbide
2670,0.308,1.074,237,21.693591403725616,Turning,Mild Steel,HSS
1710,0.191,2.111,69,14.783889598727317,Turning,Mild Steel,HSS
1661,0.485,1.155,254,14.647330127392996,Turning,Brass,Carbide
2259,0.352,0.867,167,17.76909508249594,Milling,Cast Iron,Carbide
2729,0.274,1.405,278,22.294279418425997,Milling,Brass,Carbide
962,0.39,0.39,239,37.53279516440125,Turning,Brass,HSS
567,0.263,2.853,91,62.05310258150687,Milling,Cast Iron,HSS
868,0.352,1.429,233,42.370077995906705,Turning,Brass,HSS
2265,0.233,2.934,132,13.650318116163822,Milling,Brass,Coated Carbide
2531,0.229,1.876,51,5.560307523635315,Milling,Brass,Carbide
2815,0.469,0.625,218,7.903022594826503,Turning,Brass,Carbide
817,0.383,1.51,187,39.27230106234249,Turning,Cast Iron,Carbide
1491,0.094,0.837,103,41.23476084747714,Turning,Mild Steel,Coated Carbide
1204,0.268,0.988,146,27.48804420291095,Turning,Cast Iron,Coated Carbide
1404,0.267,0.623,111,27.53765558663192,Milling,Mild Steel,HSS
675,0.48,2.65,236,48.99836027505146,Turning,Cast Iron,Carbide
1000,0.234,0.51,205,49.72727909399084,Milling,Brass,Coated Carbide
726,0.49,1.233,152,26.32907021920733,Milling,Brass,Carbide
1028,0.278,0.578,181,37.33708801953988,Turning,Mild Steel,Carbide
1693,0.456,0.542,166,11.240952648355844,Turning,Mild Steel,Coated Carbide
510,0.119,2.662,151,162.93413286446156,Milling,Brass,Carbide
1747,0.277,1.621,258,21.90922533881737,Turning,Brass,Coated Carbide
2607,0.442,2.433,211,13.608647403795684,Milling,Brass,HSS
1886,0.397,1.935,196,12.642465543052932,Turning,Brass,Carbide
2060,0.196,0.3,218,44.149859988583835,Milling,Mild Steel,Carbide
2264,0.088,0.363,166,59.26729743458015,Turning,Mild Steel,HSS
1473,0.314,1.745,118,14.418277655046108,Turning,Mild Steel,Coated Carbide
759,0.084,0.246,224,225.0579515037429,Turning,Cast Iron,Carbide
2236,0.275,2.171,199,24.271781296637048,Milling,Cast Iron,Coated Carbide
1086,0.196,2.267,81,23.973734857117954,Turning,Mild Steel,Carbide
1811,0.163,2.236,255,69.91732561278796,Milling,Mild Steel,Carbide
2951,0.2,0.855,18,2.0910868404079253,Milling,Mild Steel,Coated Carbide
1032,0.337,2.357,117,23.374760670434352,Milling,Mild Steel,Coated Carbide
2205,0.479,1.834,174,15.637023917909815,Milling,Mild Steel,HSS
1481,0.355,2.451,276,42.73226728505228,Turning,Cast Iron,HSS
1118,0.404,0.765,224,34.98654300885449,Turning,Mild Steel,HSS
1080,0.271,0.351,283,69.61149424429557,Turning,Mild Steel,HSS
1317,0.495,0.349,11,1.3607605680834105,Turning,Cast Iron,HSS
1320,0.12,0.757,294,138.05523984366425,Milling,Brass,HSS
2460,0.374,2.482,211,19.01052882875242,Turning,Cast Iron,HSS
2932,0.498,2.236,262,12.321188326660181,Milling,Mild Steel,Coated Carbide
2033,0.339,0.403,199,22.655292251849694,Milling,Brass,HSS
543,0.082,2.712,233,294.05093572636775,Milling,Brass,Coated Carbide
1520,0.116,2.001,163,50.253550736686336,Turning,Mild Steel,Coated Carbide
1295,0.202,2.286,129,29.567225474976272,Milling,Brass,Carbide
2099,0.253,0.242,14,1.7990783287693304,Turning,Cast Iron,Carbide
555,0.305,2.677,232,84.81974909922208,Turning,Cast Iron,Coated Carbide
1310,0.275,2.634,16,1.9535877174241574,Turning,Brass,Coated Carbide
1389,0.157,0.927,137,36.48444893429864,Milling,Brass,Coated Carbide
1527,0.337,1.608,180,25.600847633752462,Milling,Mild Steel,Coated Carbide
2283,0.303,1.461,233,20.10883036138124,Turning,Cast Iron,Coated Carbide
696,0.352,0.975,180,52.507450464132795,Turning,Mild Steel,HSS
2380,0.357,0.852,57,6.345348011686867,Milling,Mild Steel,HSS
1001,0.486,0.905,261,29.478363843643795,Turning,Mild Steel,Coated Carbide
1678,0.325,2.52,181,21.00777531923937,Milling,Brass,Carbide
1906,0.402,2.087,144,12.651294333118011,Milling,Mild Steel,Coated Carbide
2710,0.443,2.29,14,0.939535277712056,Turning,Cast Iron,HSS
1048,0.236,1.429,123,50.74867490231093,Milling,Cast Iron,HSS
1089,0.35,1.465,18,2.599265637592764,Milling,Brass,Coated Carbide
2506,0.347,1.549,180,12.390194182127955,Turning,Mild Steel,Carbide
1067,0.444,1.58,86,8.683651335571176,Turning,Brass,Carbide
2557,0.201,1.965,57,8.971769813605771,Milling,Mild Steel,Carbide
1559,0.346,2.658,188,25.852100205482948,Milling,Cast Iron,Coated Carbide
932,0.129,2.616,45,25.584675398749685,Turning,Cast Iron,Carbide
2240,0.477,2.204,212,9.476843557539306,Turning,Brass,Carbide
810,0.094,0.959,55,60.32349895012742,Milling,Cast Iron,Carbide
2752,0.386,2.761,220,15.956129833960608,Milling,Brass,HSS
2189,0.474,1.338,72,5.355399565453023,Milling,Mild Steel,Carbide
1331,0.162,1.509,199,58.03115325955224,Turning,Cast Iron,Carbide
1407,0.236,1.246,158,26.008402429955957,Milling,Brass,Coated Carbide
1412,0.143,0.847,209,60.90594185909252,Turning,Cast Iron,Coated Carbide
2970,0.157,1.375,117,15.08605209435522,Turning,Brass,HSS
2546,0.389,2.384,10,0.77698728382616,Turning,Cast Iron,HSS
1843,0.329,1.574,122,18.043439074202027,Milling,Mild Steel,HSS
2529,0.127,0.59,230,38.77866900478122,Turning,Mild Steel,Coated Carbide
2810,0.138,1.851,94,19.701687652078682,Milling,Mild Steel,Carbide
2241,0.35,0.907,197,12.941925483565825,Turning,Mild Steel,Coated Carbide
2530,0.058,1.344,142,55.104088847321094,Turning,Brass,HSS
2432,0.103,1.47,270,45.37157206600617,Turning,Brass,Coated Carbide
2404,0.198,0.295,253,31.268692344926652,Milling,Brass,Coated Carbide
1162,0.148,2.179,295,128.53544941233554,Milling,Brass,HSS
1822,0.495,0.476,27,2.2225652488930385,Milling,Brass,HSS
2602,0.159,2.75,178,22.806975095099734,Turning,Mild Steel,Coated Carbide
1562,0.124,1.968,101,24.83042732657615,Turning,Brass,Carbide
765,0.482,2.621,57,8.89838385997229,Milling,Brass,Coated Carbide
1021,0.293,2.028,154,39.697742872557875,Milling,Mild Steel,Carbide
2419,0.471,0.847,16,0.8389192768208794,Milling,Brass,Carbide
1680,0.304,0.886,76,9.081451076455052,Turning,Cast Iron,Coated Carbide
1393,0.266,0.759,246,45.63481617572094,Milling,Mild Steel,Coated Carbide
2035,0.081,2.584,36,16.229928844027274,Milling,Cast Iron,Coated Carbide
2501,0.488,1.64,229,13.56083179539366,Turning,Mild Steel,HSS
597,0.405,0.97,189,46.25909078194841,Turning,Brass,HSS
1415,0.474,0.501,34,4.139929282441789,Turning,Cast Iron,HSS
748,0.117,1.513,231,111.62605810341228,Turning,Brass,Coated Carbide
965,0.073,1.673,173,176.5657199400963,Turning,Mild Steel,HSS
2332,0.096,2.631,128,33.39238765540009,Turning,Mild Steel,Carbide
2670,0.272,2.168,70,5.692790805590789,Turning,Brass,HSS
2525,0.478,2.74,184,11.418645807700484,Milling,Cast Iron,Coated Carbide
736,0.175,1.816,236,99.04660452885804,Milling,Brass,Coated Carbide
1655,0.448,1.942,94,5.647448629370818,Turning,Brass,Coated Carbide
2169,0.472,2.864,97,7.8977511134263505,Milling,Cast Iron,Carbide
1045,0.3,2.683,220,60.33146944608098,Milling,Cast Iron,Carbide
1796,0.27,2.528,106,10.42399509609921,Turning,Brass,Carbide
1873,0.471,1.283,90,5.653286240160361,Milling,Brass,Coated Carbide
1674,0.133,1.005,10,3.6773459429298088,Milling,Cast Iron,Carbide
1960,0.195,0.577,92,14.078779130166666,Milling,Brass,Coated Carbide
1180,0.231,1.728,198,44.88995889910848,Turning,Mild Steel,Carbide
1801,0.36,0.548,247,15.816185052650601,Turning,Brass,Coated Carbide
1327,0.404,0.301,130,12.071702163500722,Turning,Brass,Carbide
2634,0.455,2.731,107,5.37173371613861,Turning,Brass,HSS
1226,0.306,0.592,280,63.13717207128549,Milling,Cast Iron,Carbide
2497,0.423,0.415,177,10.540467174003409,Milling,Brass,Carbide
1188,0.379,0.374,120,18.377609428933862,Turning,Cast Iron,Carbide
1633,0.469,2.152,43,2.677768336687164,Turning,Brass,Carbide
2426,0.118,1.102,248,53.7649524491387,Turning,Mild Steel,Carbide
1639,0.217,1.501,131,19.22810884107627,Turning,Mild Steel,Coated Carbide
1465,0.474,1.506,267,32.1443007200453,Milling,Cast Iron,Carbide
1186,0.343,2.921,17,1.9203481036836385,Turning,Brass,Carbide
2281,0.342,0.852,277,25.160730595374936,Milling,Mild Steel,Coated Carbide
572,0.165,2.71,136,63.19610810642939,Turning,Brass,Coated Carbide
769,0.104,0.873,214,152.6356349009163,Milling,Brass,Coated Carbide
1898,0.288,0.504,238,24.86549444490699,Turning,Brass,HSS
2404,0.253,1.768,277,27.118379791293624,Turning,Brass,HSS
2278,0.375,1.078,259,14.896852011313449,Turning,Brass,Carbide
1536,0.457,2.807,289,33.889225600865196,Turning,Cast Iron,HSS
2346,0.319,0.627,262,27.252069720978092,Milling,Mild Steel,Carbide
507,0.441,1.169,267,98.84699904451465,Turning,Cast Iron,HSS
2576,0.232,2.991,233,23.07272910327797,Turning,Mild Steel,Carbide
1077,0.404,2.688,133,28.08584625548763,Milling,Mild Steel,HSS
1258,0.153,2.018,32,10.157329664116238,Turning,Mild Steel,Carbide
2120,0.087,0.824,31,12.035463661068002,Turning,Mild Steel,HSS
1507,0.195,2.113,187,39.70508591760566,Turning,Mild Steel,Carbide
2311,0.18,1.246,131,19.6438654912764,Milling,Brass,Carbide
599,0.113,0.822,271,304.1487851289622,Turning,Cast Iron,HSS
1816,0.204,2.582,133,21.706921818970606,Milling,Brass,Carbide
2331,0.378,2.08,272,29.417377357915285,Milling,Mild Steel,HSS
2430,0.057,0.849,212,119.84908072179874,Milling,Mild Steel,Carbide
1160,0.353,2.642,165,35.98401270360236,Milling,Mild Steel,HSS
701,0.306,2.246,212,93.6056863420789,Milling,Mild Steel,HSS
695,0.475,0.27,150,25.91096413470764,Turning,Brass,HSS
1942,0.116,2.763,217,56.38758265521304,Milling,Brass,Coated Carbide
627,0.364,2.406,238,78.99492566358532,Milling,Mild Steel,Carbide
1247,0.407,2.972,23,2.4597659219093257,Turning,Mild Steel,Coated Carbide
1222,0.465,1.908,22,2.4525235713523896,Milling,Brass,Carbide
2847,0.144,0.527,177,25.331781281489818,Turning,Mild Steel,Carbide
1273,0.11,2.19,57,28.957096840757167,Milling,Brass,HSS
783,0.468,1.224,94,20.168498752064846,Milling,Cast Iron,Coated Carbide
1713,0.106,0.416,197,69.08847401440782,Milling,Brass,Carbide
728,0.105,1.643,70,92.51494664006823,Milling,Cast Iron,HSS
1245,0.381,2.177,273,35.76835694196934,Turning,Mild Steel,Carbide
2994,0.311,2.507,37,2.3374293294491366,Turning,Mild Steel,Carbide
1041,0.145,2.87,151,68.80942524540308,Milling,Mild Steel,Coated Carbide
1734,0.305,2.965,19,2.6822166134966214,Milling,Cast Iron,Coated Carbide
712,0.133,0.679,46,29.50924841079742,Turning,Cast Iron,Coated Carbide
982,0.169,2.161,11,4.19242228257698,Turning,Cast Iron,Carbide
966,0.144,1.135,189,76.07359479889004,Turning,Brass,HSS
1124,0.058,0.7,130,189.90935192814547,Milling,Mild Steel,HSS
1599,0.163,0.402,228,62.73800482181149,Milling,Mild Steel,Coated Carbide
2244,0.195,0.394,55,12.088096470629417,Milling,Mild Steel,HSS
2922,0.246,2.656,235,17.222320716526024,Turning,Mild Steel,Coated Carbide
1674,0.11,1.988,106,37.20983302244561,Turning,Cast Iron,Carbide
1320,0.482,1.466,61,6.828057934382114,Turning,Mild Steel,HSS
2102,0.397,2.186,205,17.78345977481364,Milling,Mild Steel,Coated Carbide
2371,0.217,2.585,299,55.83223252039634,Milling,Mild Steel,HSS
1520,0.426,1.478,196,17.33614818511757,Milling,Brass,Coated Carbide
2172,0.385,2.957,49,3.4257784703959,Turning,Mild Steel,Carbide
2887,0.155,1.926,113,20.236422547518774,Turning,Cast Iron,HSS
2877,0.472,0.94,260,11.276635434022186,Turning,Mild Steel,Carbide
2136,0.48,2.901,117,9.860673521035638,Milling,Cast Iron,Carbide
1125,0.145,0.414,207,74.00291218271607,Milling,Brass,Coated Carbide
2101,0.28,2.545,107,13.367135521604594,Turning,Mild Steel,HSS
2947,0.097,0.781,125,24.75988296677309,Milling,Brass,Coated Carbide
1989,0.315,1.539,230,25.06721422195465,Milling,Mild Steel,Coated Carbide
1780,0.388,0.237,220,14.378970941403423,Turning,Brass,Coated Carbide
2710,0.264,0.792,16,1.773843665388625,Milling,Cast Iron,Coated Carbide
2527,0.11,2.587,87,18.96622085127202,Milling,Brass,Carbide
1288,0.261,1.093,105,23.515159445632705,Milling,Cast Iron,Coated Carbide
1214,0.36,1.781,274,44.148474818188,Turning,Mild Steel,HSS
1419,0.125,2.461,276,73.09805658978382,Turning,Brass,Carbide
1314,0.234,0.879,158,51.545670572567964,Milling,Cast Iron,HSS
2072,0.425,2.01,229,12.779338468348046,Turning,Brass,Carbide
1605,0.44,2.384,21,2.267835868881205,Milling,Mild Steel,Carbide
1954,0.283,2.917,174,25.496661713357405,Milling,Cast Iron,Coated Carbide
511,0.14,0.876,75,78.90746258509948,Milling,Mild Steel,Carbide
1477,0.088,2.003,295,125.37423632921157,Milling,Brass,Coated Carbide
2251,0.282,1.622,293,27.158131333121602,Milling,Brass,Coated Carbide
1158,0.33,1.709,161,29.974997904050177,Milling,Mild Steel,Coated Carbide
1766,0.268,2.654,229,38.59702482940765,Milling,Mild Steel,Carbide
2068,0.116,1.83,136,33.977556014022696,Milling,Brass,Carbide
1355,0.383,0.26,159,25.846872867886717,Milling,Cast Iron,Carbide
1878,0.366,2.332,243,20.478848827634373,Turning,Mild Steel,Carbide
2935,0.129,2.316,201,41.276644060396336,Milling,Cast Iron,Coated Carbide
2552,0.053,2.203,208,83.5655199913917,Turning,Mild Steel,Coated Carbide
2068,0.388,1.933,232,20.795842509486878,Turning,Mild Steel,HSS
792,0.39,2.121,138,39.96583194664923,Milling,Cast Iron,Carbide
2777,0.392,0.935,58,4.7107896786160435,Milling,Cast Iron,Carbide
1319,0.185,1.038,260,83.6049545575605,Milling,Cast Iron,Coated Carbide
522,0.391,0.451,27,8.031223322839883,Milling,Brass,Carbide
606,0.489,0.228,157,27.357295936792184,Turning,Mild Steel,Coated Carbide
2087,0.099,2.698,40,19.446891846606363,Milling,Cast Iron,HSS
1856,0.079,1.345,94,64.89657653173889,Milling,Cast Iron,HSS
1920,0.363,1.143,267,25.943098333646315,Milling,Mild Steel,Coated Carbide
1907,0.4,0.851,63,4.612386308280857,Turning,Brass,HSS
2214,0.104,1.535,165,48.537836932388984,Milling,Mild Steel,Coated Carbide
974,0.251,2.079,273,80.40171920141721,Turning,Mild Steel,HSS
2761,0.271,0.898,25,1.62505140015875,Turning,Brass,Carbide
2889,0.204,2.001,52,5.437700450122936,Turning,Mild Steel,Carbide
2236,0.418,1.241,40,3.3205398450426333,Milling,Cast Iron,Coated Carbide
2222,0.18,0.94,156,27.24869602271066,Turning,Mild Steel,HSS
2608,0.388,0.373,89,6.893032188145356,Milling,Mild Steel,Carbide
1017,0.315,1.965,205,48.36192737539879,Milling,Brass,HSS
1524,0.342,2.601,201,28.96003110929856,Milling,Mild Steel,Carbide
1664,0.284,1.367,115,18.63229870602695,Milling,Brass,HSS
2865,0.396,1.719,268,23.701519914661684,Milling,Cast Iron,HSS
1483,0.352,1.341,105,15.26120825017196,Turning,Cast Iron,HSS
700,0.139,1.237,283,210.99936593423269,Milling,Mild Steel,Coated Carbide
1216,0.42,0.391,203,21.188108969545684,Turning,Mild Steel,Coated Carbide
1385,0.214,0.859,102,35.81909672821988,Milling,Cast Iron,HSS
601,0.123,2.483,94,121.81276015036335,Milling,Mild Steel,HSS
1646,0.096,0.65,27,12.319007676418671,Turning,Mild Steel,HSS
520,0.401,0.473,144,45.36470070854778,Turning,Cast Iron,Carbide
2847,0.279,2.433,98,12.361248751838113,Milling,Cast Iron,HSS
823,0.064,0.662,176,198.78600088496978,Turning,Brass,HSS
1494,0.235,1.633,60,11.918967554672005,Turning,Mild Steel,HSS
2212,0.414,2.503,167,15.589409962636402,Milling,Cast Iron,Carbide
1445,0.231,1.248,216,46.86784161256987,Turning,Mild Steel,HSS
1956,0.068,0.766,213,129.61431743849246,Milling,Mild Steel,Carbide
2977,0.362,0.785,192,13.245866604248276,Milling,Brass,HSS
575,0.445,0.209,34,6.482396850057007,Turning,Brass,Carbide
675,0.271,0.716,157,54.81956697344464,Turning,Cast Iron,Carbide
1723,0.334,1.706,234,28.046061047349227,Turning,Mild Steel,HSS
1043,0.385,0.265,63,9.242603424291804,Turning,Cast Iron,Coated Carbide
1124,0.371,1.942,56,7.224526606594818,Milling,Brass,Coated Carbide
1291,0.474,1.674,17,2.4557388131136975,Milling,Cast Iron,Carbide
605,0.314,2.522,193,81.87232769084876,Turning,Cast Iron,HSS
2975,0.345,2.887,29,2.827519216018498,Milling,Cast Iron,HSS
2297,0.265,2.223,243,21.61902933160884,Turning,Mild Steel,Coated Carbide
1128,0.131,1.17,202,116.48646492411108,Milling,Cast Iron,Carbide
1310,0.264,1.632,163,21.155662986507963,Turning,Brass,Coated Carbide
2877,0.074,2.721,273,112.6760405508137,Milling,Cast Iron,Carbide
1132,0.164,1.185,232,72.56791673901158,Milling,Brass,Coated Carbide
886,0.153,2.569,255,108.91329874873891,Turning,Cast Iron,Coated Carbide
1092,0.264,1.31,50,13.089260344963805,Milling,Brass,HSS
729,0.304,1.2,249,53.54918870898482,Turning,Brass,Carbide
2549,0.407,2.232,44,3.321556401997694,Milling,Cast Iron,Coated Carbide
1378,0.088,1.546,130,104.94605733449247,Milling,Mild Steel,HSS
2252,0.36,1.478,237,28.71881515082119,Milling,Cast Iron,HSS
1431,0.32,1.42,285,37.3900962772127,Turning,Brass,HSS
2244,0.204,1.65,194,29.846421870216606,Turning,Mild Steel,HSS
2679,0.253,0.508,80,5.017389437265391,Turning,Brass,Coated Carbide
1804,0.371,0.982,237,32.460016452397966,Milling,Mild Steel,HSS
1829,0.229,2.973,219,32.02113276911735,Turning,Cast Iron,Coated Carbide
1693,0.481,2.197,181,23.025802314399414,Milling,Cast Iron,HSS
875,0.352,1.006,197,68.83476204690773,Milling,Cast Iron,HSS
1490,0.162,2.452,59,23.556716126257548,Milling,Mild Steel,HSS
2284,0.114,1.332,168,35.94118373654592,Milling,Brass,Coated Carbide
2105,0.154,1.464,202,35.53416794937155,Turning,Cast Iron,Coated Carbide
2331,0.128,0.546,121,29.12394373066379,Milling,Mild Steel,Coated Carbide
1860,0.434,1.985,293,28.453731900990437,Milling,Brass,HSS
1382,0.301,0.486,198,36.41786844008375,Milling,Mild Steel,Carbide
1595,0.29,2.597,43,4.187131863184082,Turning,Brass,Coated Carbide
911,0.271,2.888,25,4.466937045451388,Turning,Brass,Coated Carbide
631,0.291,1.427,47,15.949220869448249,Milling,Brass,Carbide
2668,0.062,2.557,179,47.14880173881293,Turning,Brass,Coated Carbide
1719,0.287,2.841,255,21.644840630303257,Turning,Brass,Coated Carbide
1982,0.063,1.825,130,81.61220016386413,Milling,Brass,HSS
788,0.401,1.649,257,42.64291285517259,Turning,Mild Steel,Coated Carbide
2066,0.346,2.715,79,7.9378474598737565,Milling,Brass,HSS
1888,0.253,2.386,286,39.467053718945145,Turning,Cast Iron,Carbide
1385,0.451,2.062,153,17.725635087098432,Milling,Brass,HSS
2794,0.47,2.442,288,14.350747891451912,Milling,Brass,Carbide
956,0.49,2.708,249,25.23243173486266,Turning,Brass,Carbide
2901,0.085,2.302,112,28.313682935667714,Milling,Brass,Carbide
2550,0.176,2.491,99,18.6869800849915,Milling,Cast Iron,Carbide
722,0.338,1.775,164,53.510407964447914,Milling,Cast Iron,Coated Carbide
908,0.399,1.651,165,31.388033250687812,Turning,Cast Iron,Carbide
967,0.152,1.301,280,135.34462520649927,Milling,Mild Steel,Coated Carbide
824,0.26,0.9,249,71.10299559311767,Turning,Mild Steel,Carbide
1253,0.498,2.481,72,8.445551972862342,Milling,Brass,HSS
576,0.335,0.456,242,92.18971608593031,Milling,Cast Iron,Coated Carbide
1316,0.427,2.788,89,10.806708039154003,Turning,Cast Iron,Carbide
568,0.438,2.219,271,67.3638844690139,Turning,Mild Steel,Carbide
2240,0.086,0.842,299,117.85953119770669,Turning,Cast Iron,HSS
694,0.448,1.251,245,55.030612729425116,Turning,Mild Steel,HSS
726,0.438,0.868,46,8.971562911047501,Milling,Brass,Carbide
1872,0.416,1.541,275,32.65892288942159,Milling,Mild Steel,HSS
2350,0.425,0.627,45,4.022398799243694,Milling,Mild Steel,HSS
629,0.441,0.567,197,70.7117180629017,Milling,Cast Iron,HSS
1527,0.325,0.365,296,40.15863399244942,Milling,Mild Steel,Coated Carbide
916,0.159,1.872,90,51.04981786417666,Turning,Cast Iron,HSS
1302,0.461,0.516,201,30.866282944398332,Milling,Mild Steel,HSS
762,0.36,2.785,169,27.002051377329774,Turning,Brass,Coated Carbide
2823,0.138,1.626,46,8.881662746001723,Turning,Mild Steel,HSS
1579,0.292,0.411,101,16.58521332621449,Milling,Cast Iron,Coated Carbide
2875,0.306,2.509,177,15.564266552184845,Milling,Brass,HSS
1541,0.314,2.638,39,5.381360076395601,Milling,Mild Steel,Coated Carbide
2466,0.21,1.667,217,23.3778036604097,Turning,Brass,HSS
1736,0.232,0.222,236,44.26991996464048,Milling,Cast Iron,Coated Carbide
2559,0.192,2.303,83,11.732358149256628,Milling,Mild Steel,Coated Carbide
1408,0.086,1.594,239,161.46458793567757,Milling,Mild Steel,Carbide
1147,0.418,0.255,199,27.21756061531577,Turning,Cast Iron,Carbide
2118,0.25,2.448,201,15.741542096466711,Turning,Brass,Coated Carbide
942,0.129,1.203,133,60.441181662489534,Turning,Brass,HSS
1577,0.107,1.96,126,43.63485357056303,Turning,Brass,HSS
1891,0.223,1.292,184,29.738545248750878,Turning,Cast Iron,Carbide
547,0.095,0.814,198,208.4267882368264,Turning,Mild Steel,Coated Carbide
2146,0.429,2.928,232,15.00284127118181,Turning,Mild Steel,Carbide
2433,0.455,2.79,177,9.485553932933636,Turning,Cast Iron,Coated Carbide
2810,0.21,0.75,53,6.432649793982568,Milling,Mild Steel,Coated Carbide
2476,0.254,2.858,174,22.603962907517275,Milling,Cast Iron,Carbide
2712,0.057,1.082,239,96.73901647414264,Milling,Brass,Carbide
1596,0.444,2.956,132,10.76240276973532,Turning,Brass,HSS
2161,0.206,2.893,162,20.429931496611502,Milling,Brass,Coated Carbide
